date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2023-01-02,130.926,131.05,130.613,130.716,48.94439526146806,0.0,0.0,0.0033457619073140638,0.008780064422721896,Low_Volatility,Low Volatility + No Trend,,50.0000000000113,23.72235385,-20.305626,-24508.0,1206.97
2023-01-03,130.718,131.394,129.503,131.0,43.914781516632246,0.0,0.0,0.014601978332548433,0.008864548255860059,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,10.9999999999956,10.91077353,-37.762814,-331216.0,8770.95
2023-01-04,130.992,132.71,129.921,132.66,45.32216248594981,0.0,0.0,0.021466891418631444,0.008921017781967976,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,10.5774467,-8.188685,-60327.0,7367.07
2023-01-05,132.598,134.048,131.677,133.42,46.622309073244246,0.0,0.0,0.018006181793327684,0.009023649826589788,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,10.90723575,-24.988417,-188961.0,7561.96
2023-01-06,133.402,134.769,131.991,132.108,46.58167440831773,0.0,0.0,0.021046889560651795,0.009096382172810048,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,12.42212584,-12.746732,-97385.0,7639.98
2023-01-09,131.912,132.65,131.302,131.867,61.18341488667434,0.0,0.0,0.01026640873710997,0.009111799586031194,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,9.798568569,-1.39527,-8599.0,6163.21
2023-01-10,131.833,132.47,131.375,132.232,60.276447820018255,0.0,0.0,0.008334919124643188,0.009111799586031194,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,10.9999999999956,9.958394746,0.341636,1835.0,5371.36
2023-01-11,132.184,132.866,132.061,132.496,59.45495849541716,0.0,0.5,0.006095667911041161,0.009111799586031194,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,10.9999999999956,9.384179798,-3.921482,-21543.0,5493.52
2023-01-12,132.474,132.474,128.854,129.325,54.6885642177404,0.0,0.5,0.028093811600726215,0.009120729897538132,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,10.9999999999956,12.379009,-40.048253,-428035.0,10687.98
2023-01-13,129.279,129.402,127.453,127.849,46.44304396030641,0.0,0.5,0.015291911528171042,0.009135276171887185,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,11.01125097,-32.969681,-244581.0,7418.37
2023-01-16,127.789,128.859,127.211,128.491,45.167104176845136,0.0,0.5,0.012954854533020024,0.009172624520102288,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,11.22625914,-7.512021,-46546.0,6196.25
2023-01-17,128.496,129.156,127.986,128.153,45.1140074838797,0.0,0.5,0.009141624865219647,0.00917295847497325,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,10.9999999999956,11.58718383,-4.764388,-29428.0,6176.71
2023-01-18,128.132,131.566,127.557,128.889,45.29301980037096,0.0,0.5,0.03142908660441999,0.009214767480848181,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,18.0000000000006,16.01281627,7.205374,84935.0,11787.68
2023-01-19,128.862,128.872,127.757,128.414,45.241618616243,0.0,0.5,0.008727506124909077,0.009214767480848181,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,10.9999999999956,11.1013517,-0.384738,-2215.0,5758.15
2023-01-20,128.411,130.603,128.339,129.559,45.688549732057545,0.0,0.5,0.017640779498048216,0.009256732749606963,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,10.9999999999956,10.70744465,3.798633,26587.0,6999.13
2023-01-23,129.443,130.882,129.037,130.677,46.08296544649918,0.0,0.5,0.014298224540248136,0.009293443248170587,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,10.6433529,-5.57234,-33499.0,6011.63
2023-01-24,130.66,131.111,129.72,130.169,46.34210081468429,0.0,0.5,0.010723095898859013,0.009319824405002012,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,11.00817162,-0.233379,-1325.0,5675.49
2023-01-25,130.166,130.579,129.263,129.569,46.39718949890042,0.0,0.5,0.010180794194781202,0.009370502702481794,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,10.9999999999956,9.749188338,2.977794,16339.0,5486.78
2023-01-26,129.57,130.614,129.018,130.222,57.17452549937461,0.0,0.5,0.0123703669255453,0.009370502702481794,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,8.9999999999861,9.553991543,8.227036,64440.0,7832.77
2023-01-27,130.211,130.263,129.494,129.82,57.48634786843873,0.0,0.5,0.0059384990810385455,0.009370502702481794,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,8.9999999999861,7.449663391,0.65258,6834.0,10472.89
2023-01-30,129.714,130.565,129.198,130.431,57.818735088118906,0.0,0.5,0.010580659143330316,0.009409257801416895,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,8.9999999999861,9.763571508,3.529265,27283.0,7730.61
2023-01-31,130.406,130.529,129.74,130.091,60.89708517961579,0.0,0.0,0.006081393556343358,0.009409257801416895,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,10.9999999999956,9.482602925,12.332817,93289.0,7564.3
2023-02-01,130.073,130.405,128.528,128.921,67.97245708050863,0.0,0.0,0.01460382173534179,0.00942036328343721,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,12.0000000000004,12.30107601,-5.182033,-45932.0,8863.68
2023-02-02,128.915,129.125,128.074,128.683,67.66941571924222,0.0,0.0,0.00820619329450152,0.00942036328343721,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,12.0000000000004,13.4361709,7.992434,45794.0,5729.63
2023-02-03,128.663,131.193,128.322,131.173,70.55670799778139,0.0,0.0,0.02237340440454489,0.00945325698163179,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,12.0000000000004,13.57019685,9.804651,61980.0,6321.5
2023-02-06,132.482,132.896,131.502,132.622,59.50383334207789,0.0,0.5,0.01060059923042978,0.009539409661372301,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,12.0000000000004,11.26239228,-23.119288,-161249.0,6974.64
2023-02-07,132.62,132.702,130.467,131.067,60.3053321108659,0.0,0.0,0.017130768700130954,0.009641550494296016,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,12.0000000000004,10.37817955,4.955437,35919.0,7248.43
2023-02-08,131.069,131.531,130.591,131.438,62.16993954785246,0.0,0.0,0.0071980458071383,0.009539409661372301,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,12.0000000000004,10.83641783,0.57844,2787.0,4817.7
2023-02-09,131.396,131.821,130.334,131.519,61.33008320358233,0.0,0.0,0.011409148802307876,0.009641550494296016,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,16.9999999999959,13.21619455,-11.400051,-82805.0,7263.56
2023-02-10,131.521,131.874,129.793,131.388,60.503265565288,0.0,0.0,0.01603322213062329,0.009817489438619518,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,14.00000000001,15.85946966,15.791512,91704.0,5807.15
2023-02-13,131.269,132.902,131.242,132.406,59.80419867009636,0.0,0.5,0.01264838999710456,0.009958440563162885,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,16.9999999999959,11.81491581,-17.196861,-110885.0,6447.97
2023-02-14,132.385,133.309,131.486,133.084,56.25746458159431,0.0,0.5,0.01386459394916575,0.01000775891591937,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,13.0000000000052,14.08096837,2.767745,17829.0,6441.71
2023-02-15,133.095,134.353,132.54,134.143,49.04652383233311,0.0,0.5,0.013678889391881822,0.010093534472369773,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,12.0000000000004,12.38085824,-33.310541,-209836.0,6299.39
2023-02-16,134.143,134.458,133.597,133.939,48.17479195011698,0.0,0.5,0.006444755496006572,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,13.0000000000052,11.52132399,0.436399,2401.0,5502.75
2023-02-17,133.947,135.104,133.908,134.138,44.22433629908555,0.0,0.5,0.008931505212534177,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,15.9999999999911,12.05923486,-53.754392,-278596.0,5182.75
2023-02-20,134.247,134.531,133.914,134.254,43.905181414587645,0.0,0.5,0.00460743462222037,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,16.9999999999959,13.16848798,-0.941974,-2691.0,2857.28
2023-02-21,134.242,135.22,134.141,135.001,43.080846869751,0.0,0.5,0.008043774833943446,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,13.0000000000052,13.23896233,-12.640336,-61124.0,4835.63
2023-02-22,134.995,135.054,134.358,134.904,44.28023594956656,0.0,0.5,0.005180190238020794,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,18.0000000000006,12.55331593,4.402621,16713.0,3796.14
2023-02-23,134.889,135.354,134.48,134.679,51.90854363840629,0.0,0.5,0.006499107674003746,0.01000775891591937,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,14.00000000001,14.0697549,9.366268,40722.0,4347.73
2023-02-24,134.666,136.516,134.041,136.467,44.19977974923357,0.0,0.5,0.018464499668011985,0.010093534472369773,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,16.9999999999959,15.11808616,-89.827515,-539882.0,6010.21
2023-02-27,136.412,136.546,135.907,136.222,43.52805335235799,0.0,0.5,0.004701744575334468,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,18.0000000000006,13.72850895,4.328811,19102.0,4412.83
2023-02-28,136.193,136.912,135.728,136.21,41.07440860488191,0.0,0.5,0.008723329010963083,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,13.0000000000052,12.79486678,-18.230689,-107726.0,5909.05
2023-03-01,136.164,136.462,135.251,136.197,40.68039630173643,0.0,0.5,0.00895372307783295,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,16.9999999999959,12.62908081,13.40613763,70983.89,5294.88
2023-03-02,136.174,137.097,136.016,136.743,47.526448073795386,0.0,0.5,0.007947594400658873,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,12.12303093,-6.294571282,-46500.39,7387.38
2023-03-03,136.741,136.762,135.74,135.815,48.44855779933627,0.0,0.5,0.007529099749521079,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,10.93761348,6.689236204,32377.91,4840.3
2023-03-06,135.963,136.187,135.358,135.923,55.42298494838525,0.0,0.5,0.00612449947546512,0.010093534472369773,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,10.99961123,-0.215913324,-1112.99,5154.8
2023-03-07,135.9,137.189,135.537,137.146,63.45434031783841,0.0,0.0,0.012188553679069087,0.010157297704855954,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,11.82737748,-58.06249073,-324789.38,5593.79
2023-03-08,137.104,137.907,136.469,137.359,58.44579651469218,1.0,0.5,0.010537191596626461,0.010157297704855954,High_Volatility,High Volatility + Trend,High Volatility + No Trend,,13.24188102,-17.99253019,-98636.31,5482.07
2023-03-09,137.337,137.337,135.929,136.109,57.59743060824117,1.0,0.5,0.010358348843881636,0.010176686023245753,High_Volatility,High Volatility + Trend,High Volatility + Trend,,12.49761279,6.711616314,36108.63,5380.02
2023-03-10,136.099,136.988,134.107,135.054,58.26306423591272,1.0,0.5,0.021482845787319082,0.010176686023245753,High_Volatility,High Volatility + Trend,High Volatility + Trend,,17.63076011,-3.040080367,-22106.37,7271.64
2023-03-12,134.505,134.505,133.938,133.94,56.826525506114216,1.0,0.5,0.004233301975540976,0.010157297704855954,Low_Volatility,Low Volatility + Trend,High Volatility + Trend,,69.70543762,-1182.32352,-426925.2,361.09
2023-03-13,133.908,135.035,132.274,133.192,43.48486158040563,1.0,0.5,0.02087333867577903,0.010157297704855954,High_Volatility,High Volatility + Trend,Low Volatility + Trend,,13.25637594,-15.13161147,-101635.1,6716.74
2023-03-14,133.192,134.895,133.019,134.242,43.86573480634737,1.0,0.5,0.014103248408122184,0.010157297704855954,High_Volatility,High Volatility + Trend,High Volatility + Trend,,14.50036674,3.643467904,19609.29,5382.04
2023-03-15,134.248,135.103,132.206,133.328,43.73876831779784,1.0,0.5,0.021912772491415065,0.010157297704855954,High_Volatility,High Volatility + Trend,High Volatility + Trend,,12.8064609,-10.71428718,-73148.26,6827.17
2023-03-16,133.332,133.818,131.708,133.588,41.3427768829842,1.0,0.5,0.01602028730221409,0.010176686023245753,High_Volatility,High Volatility + Trend,High Volatility + Trend,,17.09166496,4.199581403,19824.25,4720.53
2023-03-17,133.586,133.634,131.548,131.783,41.23334046975393,1.0,0.5,0.015857329643932133,0.010176686023245753,High_Volatility,High Volatility + Trend,High Volatility + Trend,,12.96689097,13.30898595,60817.94,4569.69
2023-03-19,131.857,131.863,131.726,131.82,41.9585289146008,1.0,0.5,0.0010400376539179848,0.010176686023245753,Low_Volatility,Low Volatility + Trend,High Volatility + Trend,,35.22024256,-48.82760515,-6222.59,127.44
2023-03-20,131.763,132.643,130.532,131.287,37.33269306247863,1.0,0.0,0.016172279594275654,0.010176686023245753,High_Volatility,High Volatility + Trend,Low Volatility + Trend,,11.40746479,-41.05896844,-245664.02,5983.2
2023-03-21,131.282,132.62,131.026,132.434,38.45946990621603,1.0,0.0,0.01216552439973741,0.010223601465945586,High_Volatility,High Volatility + Trend,High Volatility + Trend,,12.14082994,-4.344094377,-19678.4,4529.92
2023-03-22,132.434,132.994,130.999,131.37,39.83179512311591,1.0,0.0,0.015229123886441917,0.010284050579003898,High_Volatility,High Volatility + Trend,High Volatility + Trend,,13.34399422,-0.322810822,-1679.32,5202.18
2023-03-23,131.367,131.656,130.314,130.808,40.03385484617849,0.0,0.0,0.010298202802461846,0.010299947611679836,Low_Volatility,Low Volatility + No Trend,High Volatility + Trend,,12.02045563,0.942461168,4837.05,5132.36
2023-03-24,130.8,130.938,129.633,130.705,40.66111117294231,0.0,0.0,0.010066881118233615,0.010282305769785907,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,12.18543027,-1.355750053,-7545.21,5565.34
2023-03-27,130.661,131.744,130.485,131.537,43.51224441527246,0.0,0.0,0.009648618615166388,0.010282305769785907,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,12.36273481,-10.66301146,-46403.08,4351.78
2023-03-28,131.553,131.553,130.398,130.896,55.34043313909856,0.0,0.0,0.008857497814383665,0.010282305769785907,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,11.74955647,12.70024211,72704.06,5724.62
2023-03-29,130.859,132.885,130.752,132.837,56.049667898739926,0.0,0.0,0.016313325991189283,0.010299947611679836,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,11.20430961,3.286478509,30262.65,9208.23
2023-03-30,132.836,132.959,132.194,132.672,56.29372716986402,0.0,0.0,0.005786949483335211,0.010299947611679836,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,11.06848137,-3.907366638,-24492.39,6268.26
